Topic,Word,Frequency
1510,5,1
1511,months,2
1512,still,1
1513,immigration,14
1514,allowing,1
1515,check,5
1516,thailand,3
1517,minimum,1
1518,validity,4
1519,30,5
1520,days,2
1521,need,3
1522,urgent,2
1523,help,10
1524,number,2
1525,h4990495,1
1526,desi,1
1527,british,1
1528,holder,2
1529,always,2
1530,communicate,2
1531,hindi,1
1532,speak,2
1533,kannada,2
1534,stay,1
1535,gestures,2
1536,loosing,1
1537,nightmare,2
1538,thank,2
1539,staff,2
1540,cisfhqrs,1
1541,helping,1
1542,find,1
1543,brother,1
1544,impounded,4
1545,authority,3
1546,due,1
1547,high,1
1548,negligance,1
1549,system,1
1550,allowed,1
1551,travel,4
1552,shame,1
1553,value,1
1554,common,1
1555,person,2
1556,country,2
1557,action,1
1558,lost,2
1559,visited,1
1560,rpo,6
1561,office,4
1562,twice,1
1563,already,1
1564,sent,3
1565,want,1
1566,official,3
1567,appointment,1
1568,app,1
1569,allow,1
1570,book,1
1571,hyderabad,2
1572,address,2
1573,kindly,1
1574,one,5
1575,officer,5
1576,counter,4
1577,tore,1
1578,cousin,1
1579,intentionally,1
1580,restricted,1
1581,traveling,4
1582,clear,1
1583,harassment,1
1584,domestic,1
1585,airlines,1
1586,usa,3
1587,driving,1
1588,licence,1
1589,id,2
1590,proof,1
1591,atleast,1
1592,soft,1
1593,copy,2
1594,chennai,1
1595,vale,1
1596,tinder,1
1597,leke,1
1598,pe,2
1599,matches,1
1600,dhund,1
1601,rahe,1
1602,honge,1
1603,security,7
1604,use,1
1605,fast,1
1606,dry,1
1607,ink,2
1608,stamp,2
1609,boarding,4
1610,pass,2
1611,mess,1
1612,unhealthy,1
1613,folks,1
1614,ocd,1
1615,quite,2
1616,astonishing,1
1617,often,1
1618,show,1
1619,card,1
1620,ever,2
1621,experts,1
1622,dumbest,1
1623,bags,3
1624,80,1
1625,times,2
1626,walk,1
1627,right,1
1628,around,1
1629,without,1
1630,notice,1
1631,customs,5
1632,officers,3
1633,asking,1
1634,using,1
1635,passangers,1
1636,buy,2
1637,liquer,2
1638,duty,2
1639,free,2
1640,shop,2
1641,also,2
1642,sale,1
1643,higher,1
1644,price,1
1645,side,1
1646,custom,1
1647,made,1
1648,whiskey,1
1649,gave,1
1650,70,1
1651,hello,2
1652,madam,3
1653,travelling,1
1654,kids,2
1655,apparently,1
1656,till,1
1657,apr,1
1658,19,2
1659,return,1
1660,ticket,3
1661,31st,1
1662,dec,1
1663,18,1
1664,please,4
1665,ai,1
1666,338,1
1667,thanks,4
1668,amp,4
1669,regards,1
1670,ruchir,1
1671,91,1
1672,99862,1
1673,13700,1
1674,meaindia,1
1675,two,1
1676,airports,1
1677,day,5
1678,bangkok,2
1679,istanbul,1
1680,speed,1
1681,ease,2
1682,checkin,1
1683,food,1
1684,shopping,1
1685,signs,1
1686,movements,1
1687,bathrooms,1
1688,cleanliness,1
1689,significantly,1
1690,better,1
1691,delhi,1
1692,mumbai,1
1693,nice,1
1694,location,1
1695,welcome,1
1696,change,1
1697,separate,1
1698,holders,1
1699,finish,1
1700,another,1
1701,checks,1
1702,entry,1
1703,seal,1
1704,takes,1
1705,everybody,1
1706,leave,1
1707,every,1
1708,body,1
1709,claps,1
1710,hand,4
1711,air,1
1712,cut,1
1713,305,1
1714,ext,1
1715,large,1
1716,ac,1
1717,bus,1
1718,stops,1
1719,ran,1
1720,old,3
1721,friend,1
1722,waiting,2
1723,line,1
1724,point,1
1725,seen,2
1726,years,4
1727,husband,1
1728,stoped,1
1729,saying,2
1730,revoked,1
1731,ad,1
1732,embassy,1
1733,six,1
1734,month,2
1735,arrive,1
1736,get,3
1737,stamping,1
1738,arrival,1
1739,lol,1
1740,1,1
1741,minute,1
1742,world,1
1743,via,1
1744,youtube,1
1745,stranded,1
1746,visa,2
1747,associated,1
1748,pr,1
1749,yr,1
1750,son,1
1751,oci,1
1752,harassed,1
1753,120,1
1754,tv,1
1755,aakar,1
1756,patel,1
1757,tweeted,2
1758,rana,1
1759,ayyub,1
1760,p,1
1761,tried,1
1762,intimidate,1
1763,fossie,1
1764,answering,2
1765,stupid,1
1766,pajeety,1
1767,creamy,1
1768,questions,2
1769,like,2
1770,wher,1
1771,yar,1
1772,yoor,1
1773,furam,1
1774,told,1
1775,pajeets,2
1776,says,2
1777,knew,1
1778,holds,1
1779,weight,1
1780,let,1
1781,go,2
1782,sister,1
1783,law,1
1784,left,3
1785,bag,2
1786,ka05af5644,1
1787,home,2
1788,today,3
1789,evening,1
1790,valuables,1
1791,uber,1
1792,desk,1
1793,able,1
1794,assist,2
1795,driver,1
1796,cooperating,1
1797,smoothest,1
1798,process,1
1799,take,1
1800,corrupt,1
1801,bombay,1
1802,held,2
1803,hostage,1
1804,born,1
1805,odisha,2
1806,native,1
1807,karnataka,2
1808,lived,1
1809,1st,1
1810,life,1
1811,seeing,1
1812,odia,3
1813,started,1
1814,talking,1
1815,said,1
1816,know,2
1817,benchmark,1
